棍	club	n.		"<span style=""color:#aa55ff"">Gùn</span>"	1680	12	<i>Tree...descendants.</i>					"stick<br /><small><span style=""color:#A4A4A4"">㊁</span> rod<br /><span style=""color:#A4A4A4"">㊂</span> truncheon</small>"
諧	in accord			"<span style=""color:#00ff00"">Xié</span>"	1681	16	<i>Words...all-temperature detergent.</i>			谐		harmonious
柴	firewood			"<span style=""color:#00ff00"">Chái</span>"	1682	10	<i>This (literary)...tree.</i>					(a surname)
敏	quick-witted			"<span style=""color:#0000ff"">Mǐn</span>"	1683	11	<i>Every taskmaster</i> worth his salt needs a repertoire of <b>quick-witted</b> retorts.		敏 ²mǐn {E} b.f. sharp; quick; perceptive<br>From 每 'every' and 攵(攴 pū) 'beat'.<br>        &quot;每 constant 攵 work&quot; --Karlgren.			"quick<br /><small><span style=""color:#A4A4A4"">㊁</span> nimble<br /><span style=""color:#A4A4A4"">㊂</span> agile<br /><span style=""color:#A4A4A4"">㊃</span> clever<br /><span style=""color:#A4A4A4"">㊄</span> smart</small>"
霉	mildew	n.		"<span style=""color:#00ff00"">Méi</span>"	1684	15	<i>Weather...every.</i>		БКРС_17.03.08 (Ch-Ru) ---&gt;<br>霉 méi&nbsp;&nbsp;сущ.&nbsp;&nbsp;1) плесень&nbsp;&nbsp;2) невезение<br>Universal (Ch-Ru) ---&gt;<br>霉 [méi] 1) = 黴 1) пл'есень; плеснев'ой гриб'ок 2) пл'есневеть, покрыв'аться пл'есенью	霉		"bacteria<br /><small><span style=""color:#A4A4A4"">㊁</span> fungi<br /><span style=""color:#A4A4A4"">㊂</span> moldy</small>"
迄	so far			"<span style=""color:#aa55ff"">Qì</span>"	1685	6	<i>Beg...road.</i>					as yet<br /><small>until</small>
砍	chop	v.		"<span style=""color:#0000ff"">Kǎn</span>"	1686	9	<i>Stone...yawn.</i>					"to chop<br /><small><span style=""color:#A4A4A4"">㊁</span> to cut down<br /><span style=""color:#A4A4A4"">㊂</span> to throw sth at sb</small>"
坎	hump	n.		"<span style=""color:#0000ff"">Kǎn</span>"	1687	7	<i>Soil...yawn/lack.</i>					"pit<br /><small><span style=""color:#A4A4A4"">㊁</span> threshold<br /><span style=""color:#A4A4A4"">㊂</span> one of the Eight Trigrams <span style=""color:#ff0000"">八</span><span style=""color:#aa55ff"">卦</span> - <span style=""color:#ff0000"">bā</span> <span style=""color:#aa55ff"">guà</span>, symbolizing water<br /><span style=""color:#A4A4A4"">㊃</span> ☵</small>"
炊	cook	v.		"<span style=""color:#ff0000"">Chuī</span>"	1688	8	<i>Fire...yawn.</i>					"dress food<br /><small><span style=""color:#A4A4A4"">㊁</span> to steam<br /><span style=""color:#A4A4A4"">㊂</span> to cook food</small>"
欽	think highly of			"<span style=""color:#ff0000"">Qīn</span>"	1689	12	<i>Metal...yawn.</i>	(<u>not</u> <i>to look up to</i>)		钦		(a surname)
剖	cut open			"<span style=""color:#ff0000"">Pōu</span>"	1690	10	<i>Muzzle...saber.</i>					to cut open<br /><small>to analyze</small>
菩	bodhisattva			"<span style=""color:#00ff00"">Pú</span>"	1691	12	<i>Flowers...muzzle.</i>					Bodhisattva
芒	mango			"<span style=""color:#00ff00"">Máng</span>"	1692	7	<i>Flowers...perish.</i>					"awn (of cereals)<br /><small><span style=""color:#A4A4A4"">㊁</span> arista (of grain)<br /><span style=""color:#A4A4A4"">㊂</span> tip (of a blade)<br /><span style=""color:#A4A4A4"">㊃</span> Miscanthus sinensis (type of grass)<br /><span style=""color:#A4A4A4"">㊄</span> variant of 邙, Mt Mang at Luoyang in Henan</small>"
荒	wasteland			"<span style=""color:#ff0000"">Huāng</span>"	1693	10	<i>Mango...flood.</i>		亡 (wáng) devastation of 艹 (草 cǎo) plants caused by 川 (chuān) floods.<br>        Phonetic in 慌 huāng 'flustered', 谎 huǎng 'lie'.<br>        An old form was 巟, without 艹.			"desolate<br /><small><span style=""color:#A4A4A4"">㊁</span> shortage<br /><span style=""color:#A4A4A4"">㊂</span> scarce<br /><span style=""color:#A4A4A4"">㊃</span> out of practice<br /><span style=""color:#A4A4A4"">㊄</span> absurd<br /><span style=""color:#A4A4A4"">㊅</span> uncultivated<br /><span style=""color:#A4A4A4"">㊆</span> to neglect</small>"
謊	lie	n.		"<span style=""color:#0000ff"">Huǎng</span>"	1694	17	<i>Words...wasteland.</i>			谎		lies<br /><small>to lie</small>
茫	boundless			"<span style=""color:#00ff00"">Máng</span>"	1695	10	<i>Flower ... Bermuda triangle (water +perish) </i>.		<i>Mango...water.</i><br><br> &quot;High waters; vast and vague, chaos&quot; --Wieger (page 404).<br>        From 氵(水 shuǐ) 'water' and 芒 máng phonetic. There is also an old character 汒 máng for the same word (&quot;Inundation; sudden; vast&quot; --Wieger).<br>芒 [máng]&nbsp;&nbsp;1) ость 2) остриё; пик<br>芒 ²máng {E} n. beard/awn of wheat ◆b.f. ①spike; sharp point			"vast, with no clear boundary<br><small><span style=""color:#A4A4A4"">㊁</span> fig. hazy<br><span style=""color:#A4A4A4"">㊂</span> indistinct<br><span style=""color:#A4A4A4"">㊃</span> unclear<br><span style=""color:#A4A4A4"">㊄</span> confused</small>"
贏	win	v.		"<span style=""color:#00ff00"">Yíng</span>"	1696	20	a set of false teeth... oyster<br><br><i>Perish...,mouth...flesh...oyster...ordinary.</i>		Dead (perished) mouth on ordinary flesh: a set of false teeth. <br><br>The signific component is 贝(貝 bèi) 'money'.<br>        The rest is from 驘, which is an old form of 骡(騾) luó 'mule'. Its function in 赢 yíng is unclear. 贝(貝) takes the place of 馬 (mǎ 'horse') at the bottom.	赢		"to beat<br><small><span style=""color:#A4A4A4"">㊁</span> to win<br><span style=""color:#A4A4A4"">㊂</span> to profit</small>"
訊	interrogate			"<span style=""color:#aa55ff"">Xùn</span>"	1697	10	<i>Words...crochet needles.</i>		<i>Words...hooks and needles.</i>	讯		"to question<br /><small><span style=""color:#A4A4A4"">㊁</span> to ask<br /><span style=""color:#A4A4A4"">㊂</span> to interrogate<br /><span style=""color:#A4A4A4"">㊃</span> rapid<br /><span style=""color:#A4A4A4"">㊄</span> speedy<br /><span style=""color:#A4A4A4"">㊅</span> fast<br /><span style=""color:#A4A4A4"">㊆</span> news<br /><span style=""color:#A4A4A4"">㊇</span> information</small>"
坊	workshop			"<span style=""color:#00ff00"">Fáng</span>"	1698	7	<i>Soil...compass.</i>					(a surname)
芳	aromatic			"<span style=""color:#ff0000"">Fāng</span>"	1699	8	<i>flowers...compass.</i>					fragrant
訪	call on			"<span style=""color:#0000ff"">Fǎng</span>"	1700	6(11)	<i>Words...compass.</i>	"""visit"" "		访		"to visit<br><small><span style=""color:#A4A4A4"">㊁</span> to call on<br><span style=""color:#A4A4A4"">㊂</span> to seek<br><span style=""color:#A4A4A4"">㊃</span> to inquire<br><span style=""color:#A4A4A4"">㊄</span> to investigate</small>"
熬	stew	v.		"<span style=""color:#00ff00"">Áo</span>"	1701	15	<i>Soldier...release...cooking fire.</i>		From 敖 áo phonetic and 灬(火 huǒ) 'fire'.<br>---- 敖 [Áo] (surname); (old form of 遨 áo stroll, saunter)&nbsp;&nbsp;[ào]<br>敖 ⁷áo b.f. roam<br>Originally from 出 (chū) 'go out' and 放 (fàng) 'let go'. The 出 on top of 方 was abbreviated to 土, and the dot on top of 方 was joined to the verticle line in 土, giving  over 万, so that the character 敖 is written with ten strokes. The original meaning is now written with the character 遨 áo 'ramble, travel for pleasure', which has 辶(辵 chuò) 'go' added: 辵 go 出 out and 放 relax.			"to boil<br /><small><span style=""color:#A4A4A4"">㊁</span> stew<br /><span style=""color:#A4A4A4"">㊂</span> to simmer</small>"
菸	tobacco			"<span style=""color:#ff0000"">Yān</span>"	1702	12	<i>Flowers...(all-purpose preposition).</i>			烟		"variant of <span style=""color:#ff0000"">煙</span> - <span style=""color:#ff0000"">yān</span><br /><small><span style=""color:#A4A4A4"">㊁</span> cigarette<br /><span style=""color:#A4A4A4"">㊂</span> tobacco<br /><span style=""color:#A4A4A4"">㊃</span> smoke</small>"
榜	roster			"<span style=""color:#0000ff"">Bǎng</span>"	1703	12(14)	<i>Tree...Robin.</i>					"notice or announcement<br /><small><span style=""color:#A4A4A4"">㊁</span> list of names<br /><span style=""color:#A4A4A4"">㊂</span> public roll of successful examinees</small>"
磅	pound	n.		"<span style=""color:#aa55ff"">Bàng</span>"	1704	15	<i>Magellan stone.</i>					"see <span style=""color:#A4A4A4"">㊥</span>秤 scale<br /><small><span style=""color:#A4A4A4"">㊁</span> platform balance<br /><span style=""color:#A4A4A4"">㊂</span> pound (unit of weight, about 454 grams)</small>"
膀	upper arm			"<span style=""color:#0000ff"">Bǎng</span>"	1705	14	<i>Flesh...Magellan.</i>					upper arm<br /><small>wing</small>
銳	sharp			"<span style=""color:#aa55ff"">Ruì</span>"	1706	15	<i>Metal...devil.</i>			锐		acute
虹	rainbow			"<span style=""color:#00ff00"">Hóng</span>"	1707	9	<i>Insect...I-beam.</i>					rainbow
蝠	bat	n.		"<span style=""color:#00ff00"">Fú</span>"	1708	15	<i>Insect...wealth.</i>					bat
蛙	frog			"<span style=""color:#ff0000"">Wā</span>"	1709	12	<i>Insect...bricks.</i>				"<span style=""color:#ff0000"">隻</span> - <span style=""color:#ff0000"">zhī</span>"	frog
蝗	locust			"<span style=""color:#00ff00"">Huáng</span>"	1710	15	<i>Insect...emperor.</i>					locust
蟬	cicada			"<span style=""color:#00ff00"">Chán</span>"	1711	18	<i>Insect...list.</i>			蝉		cicada
楓	maple			"<span style=""color:#ff0000"">Fēng</span>"	1712	13	<i>Tree...windstorm.</i>			枫		maple
胞	placenta			"<span style=""color:#ff0000"">Bāo</span>"	1713	9	<i>Part of the body...wrap.</i>					"placenta<br /><small><span style=""color:#A4A4A4"">㊁</span> womb<br /><span style=""color:#A4A4A4"">㊂</span> born of the same parents</small>"
炮	fireworks			"<span style=""color:#aa55ff"">Pào</span>"	1714	9	<i>Fire...wrap.</i>					"to saute<br /><small><span style=""color:#A4A4A4"">㊁</span> to fry<br /><span style=""color:#A4A4A4"">㊂</span> to dry by heating</small>"
袍	robe	n.		"<span style=""color:#00ff00"">Páo</span>"	1715	10	<i>Cloak...wrap.</i>					gown (lined)
雹	hail			"<span style=""color:#00ff00"">Báo</span>"	1716	13	<i>Rain...wrap.</i>		雹 [báo] град			hail
逐	pursue			"<span style=""color:#00ff00"">Zhú</span>"	1717	10	<i>Sow...road.</i>					"to pursue<br /><small><span style=""color:#A4A4A4"">㊁</span> to chase<br /><span style=""color:#A4A4A4"">㊂</span> individually<br /><span style=""color:#A4A4A4"">㊃</span> one by one</small>"
遂	satisfy			"<span style=""color:#aa55ff"">Suì</span>"	1718	12	<i>Animal horns...pursue.</i>					"to satisfy<br /><small><span style=""color:#A4A4A4"">㊁</span> to succeed<br /><span style=""color:#A4A4A4"">㊂</span> then<br /><span style=""color:#A4A4A4"">㊃</span> thereupon<br /><span style=""color:#A4A4A4"">㊄</span> finally<br /><span style=""color:#A4A4A4"">㊅</span> unexpectedly<br /><span style=""color:#A4A4A4"">㊆</span> to proceed<br /><span style=""color:#A4A4A4"">㊇</span> to reach</small>"
蒙	Mongolia			"<span style=""color:#00ff00"">Méng</span>"	1719	14	<i>flowers...crown...ceiling...sow.</i>		1241 蒙 [méng] to cover; ䷃; ignorant&nbsp;&nbsp;[mēng] cheat&nbsp;&nbsp;[Měng] 蒙古<br>蒙 ¹méng {C} v. cover ◆b.f. ①receive 蒙受 méngshòu ②encounter 蒙難 méngnàn ③ignorant; illiterate 蒙昧 méngmèi<br>蒙 mēng {E} v. ①cheat; dupe | Béng ∼ wǒ! 甭∼我! Don't kid me. ②make a wild guess | À! ràng wǒ ∼ duì le. 啊!让我∼对了。 Ah, I guessed it right! ◆b.f. unconscious; senseless 發蒙 fāmēng*<br>蒙 Měng {E} b.f. Mongol 蒙古 Mẹ̌nggǔ			drizzle<br /><small>mist</small>
朦	dim	adj.		"<span style=""color:#00ff00"">Méng</span>"	1720	18	<i>Moon...Mongolia.</i>					deceive<br /><small>indistinct</small>
豪	unrestrained			"<span style=""color:#00ff00"">Háo</span>"	1721	14	<i>Tiara...sow.</i>		1305 豪 [háo] not at all<br>From (高) gāo phonetic and 豕 (shǐ) 'pig'.			grand<br /><small>heroic</small>
啄	peck	v.		"<span style=""color:#00ff00"">Zhuó</span>"	1722	11	<i>Mouth...hog-tied.</i>					to peck
琢	chisel	v.		"<span style=""color:#00ff00"">Zuó</span>"	1723	12	<i>King...hog-tied.</i>					to cut (gems)
嫁	marry			"<span style=""color:#aa55ff"">Jià</span>"	1724	13	<i>Woman...house.</i>					"(of a woman) to marry<br /><small><span style=""color:#A4A4A4"">㊁</span> to marry off a daughter<br /><span style=""color:#A4A4A4"">㊂</span> to shift (blame etc)</small>"
腸	intestines			"<span style=""color:#00ff00"">Cháng</span>"	1725	13	<i>Part of the body...piggy bank.</i>			肠		intestines
楊	poplar			"<span style=""color:#00ff00"">Yáng</span>"	1726	13	<i>Tree...piggy bank.</i>			杨		(a surname)
燙	scald			"<span style=""color:#aa55ff"">Tàng</span>"	1727	16	<i>soup...fire.</i>	(not scorch) 		烫		"to scald<br><small><span style=""color:#A4A4A4"">㊁</span> to burn<br><span style=""color:#A4A4A4"">㊂</span> to iron<br><span style=""color:#A4A4A4"">㊃</span> hot</small>"
蕩	licentious			"<span style=""color:#aa55ff"">Dàng</span>"	1728	16	<i>Flowers...soup.</i>		распущенный	荡		"to wash<br /><small><span style=""color:#A4A4A4"">㊁</span> to squander<br /><span style=""color:#A4A4A4"">㊂</span> to sweep away<br /><span style=""color:#A4A4A4"">㊃</span> to move<br /><span style=""color:#A4A4A4"">㊄</span> to shake<br /><span style=""color:#A4A4A4"">㊅</span> dissolute<br /><span style=""color:#A4A4A4"">㊆</span> pond</small>"
詳	detailed			"<span style=""color:#00ff00"">Xiáng</span>"	1729	13	<i>Words...sheep.</i>			详		detailed<br /><small>comprehensive</small>
羨	envy	v.		"<span style=""color:#aa55ff"">Xiàn</span>"	1730	13	<i>Sheep...water...yawn/lack.</i>		---- 羨 [xiàn] (variant of 羡)<br />羡/羨 ¹⁰xiàn {E} b.f. envy; admire 羡慕 xiànmù*<br />The top is 羊 (yáng) 'sheep'. The bottom was originally 氵(水 shuǐ) 'water' plus 欠 qiàn phonetic, which was an old form of 涎 xián 'saliva'.<br />        &quot;The mouth watering at the sight of 羊 mutton&quot; --Karlgren.<br />        羡 xiàn is cognate with 涎 xián 'saliva'.<br />        The bottom is commonly written like 次 cì 'time', the left being 冫 two dots instead of 氵 three dots, but the form 羨 with three dots exists as a variant. Compare 盗 (or 盜) dào 'steal'.	羡		to envy
唯	solely			"<span style=""color:#00ff00"">Wéi</span>"	1731	11	<i>Mouth...turkey.</i>		<br>2161 惟 [wéi] 惟一 wéiyī only; sole (same as 唯一)&nbsp;&nbsp;[wěi]			"-ism<br /><small><span style=""color:#A4A4A4"">㊁</span> only<br /><span style=""color:#A4A4A4"">㊂</span> alone</small>"
堆	pile	n./v.		"<span style=""color:#ff0000"">Duī</span>"	1732	11	<i>Soil...turkey.</i>					"to pile up<br /><small><span style=""color:#A4A4A4"">㊁</span> to heap up<br /><span style=""color:#A4A4A4"">㊂</span> a mass<br /><span style=""color:#A4A4A4"">㊃</span> pile<br /><span style=""color:#A4A4A4"">㊄</span> heap<br /><span style=""color:#A4A4A4"">㊅</span> stack<br /><span style=""color:#A4A4A4"">㊆</span> large amount</small>"
焦	apprehensive			"<span style=""color:#ff0000"">Jiāo</span>"	1733	12	<i>Turkey...cooking fire.</i>		As a primitive: <i>a roast turkey.</i><br /><br />Dict.cn ---&gt;<br />焦 [jiāo] worried; scorched; burnt; anxious; charred; coke			(a surname)
瞧	lay eyes on			"<span style=""color:#00ff00"">Qiáo</span>"	1734	17	<i>Eyeballs...roast turkey.</i>					"to look at<br /><small><span style=""color:#A4A4A4"">㊁</span> to see<br /><span style=""color:#A4A4A4"">㊂</span> to see (a doctor)<br /><span style=""color:#A4A4A4"">㊃</span> to visit</small>"
礁	reef			"<span style=""color:#ff0000"">Jiāo</span>"	1735	17	<i>Stone...roast turkey.</i>		<div>礁</div><div>&nbsp;jiāo</div><div>&nbsp;<i> сущ</i>. риф, подводный камень</div>			reef<br /><small>shoal rock</small>
蕉	banana			"<span style=""color:#ff0000"">Jiāo</span>"	1736	16	<i>Flower...roast turkey.</i>					banana
雕	sculpture			"<span style=""color:#ff0000"">Diāo</span>"	1737	16	<i>Circumference...turkey.</i>					"variant of <span style=""color:#A4A4A4"">㊥</span> - <span style=""color:#ff0000"">diāo</span>, to engrave"
截	lop off			"<span style=""color:#00ff00"">Jié</span>"	1738	14	<i>Thanksgiving...turkey.</i>					a section<br /><small>to cut off (a length)</small>
准	allow			"<span style=""color:#0000ff"">Zhǔn</span>"	1739	10	<i>Ice...turkey.</i>			准		"to allow<br /><small><span style=""color:#A4A4A4"">㊁</span> to grant<br /><span style=""color:#A4A4A4"">㊂</span> in accordance with<br /><span style=""color:#A4A4A4"">㊃</span> in the light of</small>"
雀	sparrow			"<span style=""color:#aa55ff"">Què</span>"	1740	11	<i>Shàolín monk(few)</i><i>...turkey.</i>		From 小 (xiǎo) 'small' over 隹 (zhuī) 'bird'.<br>        The first 丿 stroke of 隹 is elongated, so that the top looks like 少 shǎo.			a freckle<br /><small>lentigo</small>
霍	all at once			"<span style=""color:#aa55ff"">Huò</span>"	1741	16	a <i>rain</i> of <i>turkeys.</i>		霍 [huò] <i>тк. в соч.</i> б'ыстро; внез'апно; вдруг			(a surname)
